id,status,rawText,description,message,settledAt,createdAt,transactionType,currencyCode,value,valueInBaseUnits,cardNumberSuffix,parentCategory,category,cardPurchaseMethod
49b93824-340b-45d3-8e1a-ff06c7e89301,SETTLED,"BUNNINGS 557000, EDWARDSTOWN",Bunnings Warehouse,,2021-12-22T04:29:59+11:00,2021-12-19T17:14:00+11:00,Purchase,AUD,-119.58,-11958,4520.0,personal,gifts-and-charity,
acabcef7-83c5-4f90-8410-f3d12a0f6c4b,SETTLED,"SNOWY'S OUTDOORS PTY L,KESWICK",Snowys,,2021-12-20T03:56:49+11:00,2021-12-19T16:28:57+11:00,Purchase,AUD,-67.58,-6758,4520.0,good-life,holidays-and-travel,
67322a64-eca6-4c6e-ad3d-24a220fe241f,SETTLED,,Transfer to Spending,,2021-12-19T15:56:34+11:00,2021-12-19T15:56:34+11:00,Transfer,AUD,-200.0,-20000,,,,
dd6bfdb8-4a6e-42a8-976c-ad53b82845e5,SETTLED,,Transfer from Savings,,2021-12-19T15:56:34+11:00,2021-12-19T15:56:34+11:00,Transfer,AUD,200.0,20000,,,,
d154e791-68b4-4f2a-a4e5-fa336c479a1e,SETTLED,"THE FLOUR STORE1,PORT NOARLUNG",The Flour Store,,2021-12-20T03:56:49+11:00,2021-12-19T14:21:10+11:00,Purchase,AUD,-31.6,-3160,4520.0,good-life,restaurants-and-cafes,
e68799c4-c80a-4c7a-a1ed-33c1bb657430,SETTLED,"GAWLR STH BKR P L,GAWLER SOUTH",Gawler South Bakery,,2021-12-22T04:29:59+11:00,2021-12-18T14:17:22+11:00,Purchase,AUD,-10.0,-1000,4520.0,good-life,restaurants-and-cafes,
89f56176-073c-4234-ac26-669c8b1c2b66,SETTLED,,Transfer from Savings,,2021-12-18T14:17:08+11:00,2021-12-18T14:17:08+11:00,Transfer,AUD,50.0,5000,,,,
3c2f54c2-7a1d-4989-ae5f-99d57afc21a0,SETTLED,,Transfer to Spending,,2021-12-18T14:17:07+11:00,2021-12-18T14:17:07+11:00,Transfer,AUD,-50.0,-5000,,,,
477398f5-d159-4620-8ba4-618e396e70d2,SETTLED,"UNITED LOWER LIGHT,LOWER LIGHT",United Petroleum,,2021-12-19T05:00:12+11:00,2021-12-18T10:40:28+11:00,Purchase,AUD,-9.4,-940,4520.0,transport,fuel,
686548f8-6113-4240-abc9-9a18d61a8120,SETTLED,"eBay O*26-08019-28699, Sydney",eBay,,2021-12-19T05:00:12+11:00,2021-12-18T00:18:12+11:00,Purchase,AUD,-6.99,-699,4520.0,,,
ad31c5aa-6308-46ff-93ed-7b4094a5883e,SETTLED,"SQ *UNIBAR ADL, UNIVERSITY O",UniBar Adelaide,,2021-12-19T05:00:12+11:00,2021-12-17T17:26:34+11:00,Purchase,AUD,-14.0,-1400,4520.0,good-life,pubs-and-bars,
2ea840dd-2f6b-419f-a40e-c5bd3b3c0c21,SETTLED,"TASTE BAGUETTE, ADELAIDE",Taste Baguette,,2021-12-22T04:30:00+11:00,2021-12-17T12:32:07+11:00,Purchase,AUD,-7.9,-790,4520.0,good-life,restaurants-and-cafes,
08187795-dbee-4cc4-a585-7a1401cbed70,SETTLED,,Transfer to Savings,,2021-12-17T11:01:45+11:00,2021-12-17T11:01:45+11:00,Transfer,AUD,-150.0,-15000,,,,
91113103-04ce-4bab-a97f-28621a1c002e,SETTLED,,Transfer from Spending,,2021-12-17T11:01:45+11:00,2021-12-17T11:01:45+11:00,Transfer,AUD,150.0,15000,,,,
87c4752b-2747-49bf-a515-e3270846987d,SETTLED,"WOOLWORTHS 5317, RUNDLE MALL",Woolworths,,2021-12-18T07:02:02+11:00,2021-12-17T10:50:41+11:00,Purchase,AUD,-13.6,-1360,4520.0,home,groceries,
7c977040-14ea-4a2f-ae18-e4478bd7aa93,SETTLED,"Hello Harry Glenelg, Glenelg",Hello Harry,,2021-12-17T06:52:28+11:00,2021-12-16T18:34:39+11:00,Purchase,AUD,-18.0,-1800,4520.0,good-life,restaurants-and-cafes,
37e872dd-46d5-4d78-bb72-58a220750869,SETTLED,,Transfer from Spending,,2021-12-16T12:32:57+11:00,2021-12-16T12:32:57+11:00,Transfer,AUD,1330.65,133065,,,,
332080ea-a11b-4c81-b733-11399faabdc3,SETTLED,,Transfer to Savings,,2021-12-16T12:32:57+11:00,2021-12-16T12:32:57+11:00,Transfer,AUD,-1330.65,-133065,,,,
582af34c-fb28-4089-8df2-2243b3f7b023,SETTLED,The University o,The University of Adelaide,The University o    0100325079,2021-12-16T12:32:55+11:00,2021-12-16T12:32:55+11:00,Salary,AUD,1330.65,133065,,,,
999d09f6-d347-46b0-9928-fa9de66636ac,SETTLED,"eBay O*13-08007-45210, Sydney",eBay,,2021-12-15T04:54:47+11:00,2021-12-14T20:21:52+11:00,Purchase,AUD,-10.47,-1047,4520.0,,,
e672e7cf-832a-413b-a075-94c1845ca856,SETTLED,"DAW PARK FOODLAND, DAW PARK",Foodland,,2021-12-15T04:54:46+11:00,2021-12-14T17:42:00+11:00,Purchase,AUD,-13.39,-1339,4520.0,home,groceries,
9cdda024-a4ef-4206-bee1-3d1771a1946f,SETTLED,Business Service    0099459178,TeleChoice,,2021-12-13T20:16:11+11:00,2021-12-13T20:16:11+11:00,Direct Debit,AUD,-16.0,-1600,,personal,mobile-phone,
73d13124-373f-472f-beb1-96289df255a8,SETTLED,"TASTE BAGUETTE, ADELAIDE",Taste Baguette,,2021-12-16T05:36:13+11:00,2021-12-13T12:32:13+11:00,Purchase,AUD,-10.0,-1000,4520.0,good-life,restaurants-and-cafes,
08f36192-be64-4a1b-8fe4-0bf171b9c513,SETTLED,JOANNE RETALLACK,Joanne Retallack,,2021-12-12T14:32:00+11:00,2021-12-12T14:32:00+11:00,Osko Payment Received,AUD,200.0,20000,,personal,fitness-and-wellbeing,
afdc5d9d-effa-45c9-b543-67ac1f18cc4b,SETTLED,"UBER *EATS, Sydney",Uber Eats,,2021-12-14T07:24:06+11:00,2021-12-12T01:13:05+11:00,Purchase,AUD,-54.99,-5499,4520.0,good-life,takeaway,
57cfeed8-0c81-4966-bf70-807222979cb0,SETTLED,,Transfer from Savings,,2021-12-12T00:17:45+11:00,2021-12-12T00:17:45+11:00,Transfer,AUD,100.0,10000,,,,
f6da659e-dfb8-4dd0-8446-1febed56cb60,SETTLED,,Transfer to Spending,,2021-12-12T00:17:44+11:00,2021-12-12T00:17:44+11:00,Transfer,AUD,-100.0,-10000,,,,
c6383f26-7efd-4cd4-a229-dd954a5cf775,SETTLED,"LIQUORLAND 6159, ROYSTON PARK",Liquorland,,2021-12-13T04:55:18+11:00,2021-12-11T22:06:06+11:00,Purchase,AUD,-80.0,-8000,4520.0,good-life,booze,
92e6ba18-2418-4857-9fcc-79cc1da8fc1f,SETTLED,,Transfer from Savings,,2021-12-11T22:00:27+11:00,2021-12-11T22:00:27+11:00,Transfer,AUD,100.0,10000,,,,
4d7327f7-3be6-4ba1-9f86-adaa7f3f4fa5,SETTLED,,Transfer to Spending,,2021-12-11T22:00:27+11:00,2021-12-11T22:00:27+11:00,Transfer,AUD,-100.0,-10000,,,,
ff95df32-5c97-427f-acc7-17cace331bd2,SETTLED,,Joe Widdrington,Case minus unibar jug,2021-12-11T20:35:08+11:00,2021-12-11T20:35:08+11:00,Payment,AUD,-10.0,-1000,,,,
e3c6c0c3-1c1b-4766-998a-7a5e63356fcb,SETTLED,"KFC* Pulteney Stree,kfc.com.au",KFC,,2021-12-11T06:22:37+11:00,2021-12-10T19:39:55+11:00,Purchase,AUD,-21.4,-2140,4520.0,good-life,takeaway,
2db70e1f-102f-4c12-ac1d-c58f7bc6b8e3,SETTLED,SQ *UNIBAR ADL         UNIVERS,UniBar Adelaide,,2021-12-10T17:59:29+11:00,2021-12-10T17:59:29+11:00,Purchase,AUD,-14.0,-1400,4520.0,good-life,pubs-and-bars,
3f551f49-0150-4674-9911-24048b61e51d,SETTLED,"SQ *UNIBAR ADL, UNIVERSITY O",UniBar Adelaide,,2021-12-12T05:41:55+11:00,2021-12-10T16:57:45+11:00,Purchase,AUD,-14.0,-1400,4520.0,good-life,pubs-and-bars,
a1645774-c79b-44e1-ab74-a39b6acec78e,SETTLED,"SQ *UNIBAR ADL, UNIVERSITY O",UniBar Adelaide,,2021-12-12T05:41:54+11:00,2021-12-10T15:09:40+11:00,Purchase,AUD,-14.0,-1400,4520.0,good-life,pubs-and-bars,
c6d07056-83ae-4953-bdeb-f39bf8db44a8,SETTLED,"TASTE BAGUETTE, ADELAIDE",Taste Baguette,,2021-12-15T04:54:47+11:00,2021-12-10T12:24:29+11:00,Purchase,AUD,-10.0,-1000,4520.0,good-life,restaurants-and-cafes,
2aa5dc75-aa41-4d24-8cdd-a18a9ba1b1c9,SETTLED,,Forward from Spending,,2021-12-10T08:42:14+11:00,2021-12-10T08:42:14+11:00,Transfer,AUD,100.0,10000,,,,
ca57ef66-4aba-43e7-821b-389bd9f0b819,SETTLED,,Forward to Savings,,2021-12-10T08:42:14+11:00,2021-12-10T08:42:14+11:00,Transfer,AUD,-100.0,-10000,,,,
b46696b2-cafd-4b33-8ec9-cd22f560146a,SETTLED,"SNOWY'S OUTDOORS PTY L,KESWICK",Snowys,,2021-12-10T05:23:35+11:00,2021-12-10T05:23:35+11:00,Refund,AUD,100.0,10000,,good-life,holidays-and-travel,
98642319-0477-42fd-b402-4f735be84c35,SETTLED,,Transfer from Spending,,2021-12-09T22:41:56+11:00,2021-12-09T22:41:56+11:00,Transfer,AUD,425.0,42500,,,,
d44ecdbf-5ab6-44e0-b214-d14e53f751fc,SETTLED,,Transfer to Savings,,2021-12-09T22:41:56+11:00,2021-12-09T22:41:56+11:00,Transfer,AUD,-425.0,-42500,,,,
02d1c9e0-d01f-428d-91bc-80ad9d976732,SETTLED,,Transfer from Savings,,2021-12-09T22:41:41+11:00,2021-12-09T22:41:41+11:00,Transfer,AUD,162.5,16250,,,,
36f8f482-5927-4f13-8749-87c2de7e50aa,SETTLED,,Transfer to Spending,,2021-12-09T22:41:40+11:00,2021-12-09T22:41:40+11:00,Transfer,AUD,-162.5,-16250,,,,
740e94ea-c6bb-476c-9312-b9006ea966e0,SETTLED,,Transfer to Spending,,2021-12-09T20:01:27+11:00,2021-12-09T20:01:27+11:00,Transfer,AUD,-300.0,-30000,,,,
4b1d2827-ccfe-4d3a-a8f8-a7308a7dca5e,SETTLED,,Transfer from Savings,,2021-12-09T20:01:27+11:00,2021-12-09T20:01:27+11:00,Transfer,AUD,300.0,30000,,,,
d60843b1-5d95-4ad2-9d3c-6192ad582a7d,SETTLED,"SNOWY'S OUTDOORS PTY L,KESWICK",Snowys,,2021-12-10T05:23:35+11:00,2021-12-09T17:29:04+11:00,Purchase,AUD,-399.95,-39995,4520.0,good-life,holidays-and-travel,
ff52ad2a-20f8-46c0-bd42-875dce08bc31,SETTLED,,Transfer from Savings,,2021-12-09T17:28:47+11:00,2021-12-09T17:28:47+11:00,Transfer,AUD,100.0,10000,,,,
4e71516f-7d44-499b-bc79-fff9e47b0e5e,SETTLED,,Transfer to Spending,,2021-12-09T17:28:47+11:00,2021-12-09T17:28:47+11:00,Transfer,AUD,-100.0,-10000,,,,
bfe6d0ca-dafd-40f8-9df9-83b2821b97c1,SETTLED,,Transfer from Savings,,2021-12-09T17:23:34+11:00,2021-12-09T17:23:34+11:00,Transfer,AUD,300.0,30000,,,,
b9fa43ee-41df-43f2-bc02-827ad852e0a7,SETTLED,,Transfer to Spending,,2021-12-09T17:23:34+11:00,2021-12-09T17:23:34+11:00,Transfer,AUD,-300.0,-30000,,,,
e42799c6-33aa-441f-ac28-9a3bfb98a06c,SETTLED,,Transfer from Savings,,2021-12-07T18:07:37+11:00,2021-12-07T18:07:37+11:00,Transfer,AUD,50.0,5000,,,,
223883e2-eef9-4d69-8ded-9458eec7ecd8,SETTLED,,Transfer to Spending,,2021-12-07T18:07:37+11:00,2021-12-07T18:07:37+11:00,Transfer,AUD,-50.0,-5000,,,,
b8c771ba-ce03-41fb-b33d-7bab5c30ef86,SETTLED,"DAW PARK FOODLAND, DAW PARK",Foodland,,2021-12-08T05:13:34+11:00,2021-12-07T17:51:15+11:00,Purchase,AUD,-13.83,-1383,4520.0,home,groceries,
c03926bc-bce1-4e74-99f1-a9c17f943488,SETTLED,"WOOLWORTHS 5317, RUNDLE MALL",Woolworths,,2021-12-07T06:06:32+11:00,2021-12-06T10:05:22+11:00,Purchase,AUD,-27.0,-2700,4520.0,home,groceries,
6e6c638a-78e4-4a91-91cb-53b76cab1040,SETTLED,,Cover from Savings,,2021-12-06T10:04:38+11:00,2021-12-06T10:04:38+11:00,Transfer,AUD,16.87,1687,,,,
e000e560-5614-4d3b-a769-42c0c035f959,SETTLED,,Cover to Spending,,2021-12-06T10:04:37+11:00,2021-12-06T10:04:37+11:00,Transfer,AUD,-16.87,-1687,,,,
ca4779c5-50e1-4112-bd50-de3d55e9b447,SETTLED,"ST PTRS BKHSE & CFE, ST PETERS",St Peters Bakehouse & Coffee Shop,,2021-12-09T06:23:35+11:00,2021-12-04T14:42:08+11:00,Purchase,AUD,-16.87,-1687,4520.0,good-life,restaurants-and-cafes,
c429e557-7fa3-4e53-a612-9341d5dd3d34,SETTLED,,Cover to Spending,,2021-12-04T14:31:11+11:00,2021-12-04T14:31:11+11:00,Transfer,AUD,-26.5,-2650,,,,
006d10da-686b-4684-9ca7-7a77410b6ff6,SETTLED,,Cover from Savings,,2021-12-04T14:31:11+11:00,2021-12-04T14:31:11+11:00,Transfer,AUD,26.5,2650,,,,
5de745e3-6679-4f9a-abfe-4e56cbbedca3,SETTLED,,Sidney Heitmann,Squires,2021-12-03T21:19:02+11:00,2021-12-03T21:19:02+11:00,Payment,AUD,-26.5,-2650,,good-life,booze,
b812eb7b-f5ff-44db-949d-c957d0cdba7f,SETTLED,,Sidney Heitmann,Squires,2021-12-03T21:18:31+11:00,2021-12-03T21:18:31+11:00,Payment,AUD,26.5,2650,,,,
987022a2-4335-4d35-9bb3-7ab93faf793e,SETTLED,,Sidney Heitmann,Squires,2021-12-03T21:18:29+11:00,2021-12-03T21:18:29+11:00,Payment,AUD,-26.5,-2650,,,,
fee01d13-81e5-410f-9978-7069b427ccbd,SETTLED,"eBay O*02-07950-83143, Sydney",eBay,,2021-12-03T05:08:15+11:00,2021-12-02T21:09:30+11:00,Purchase,AUD,-8.99,-899,4520.0,personal,clothing-and-accessories,
3d7d4a23-44ec-4578-8d64-adc0cd08f96b,SETTLED,"TASTE BAGUETTE, ADELAIDE",Taste Baguette,,2021-12-05T05:52:40+11:00,2021-12-02T12:41:54+11:00,Purchase,AUD,-10.0,-1000,4520.0,good-life,restaurants-and-cafes,
a9bc7cde-d597-4ca3-bd32-b27f8a77b831,SETTLED,,Transfer from Spending,,2021-12-02T12:25:38+11:00,2021-12-02T12:25:38+11:00,Transfer,AUD,1330.65,133065,,,,
daaff8df-4f39-40e3-b416-d6665cc4f509,SETTLED,,Transfer to Savings,,2021-12-02T12:25:38+11:00,2021-12-02T12:25:38+11:00,Transfer,AUD,-1330.65,-133065,,,,
6a8ef63d-e555-4015-b6e6-bc5ea7f1ffb9,SETTLED,The University o,The University of Adelaide,The University o    0097079763,2021-12-02T12:25:36+11:00,2021-12-02T12:25:36+11:00,Salary,AUD,1330.65,133065,,,,
1e4c27fa-ccea-4e7d-9e2f-d89a50524972,SETTLED,"COLES 4964, ADELAIDE",Coles,,2021-12-03T05:08:16+11:00,2021-12-02T10:39:41+11:00,Purchase,AUD,-12.0,-1200,4520.0,home,groceries,
e3646ded-038c-49de-b72b-d56c64de6ab9,SETTLED,"SQ *UNIBAR ADL, UNIVERSITY O",UniBar Adelaide,,2021-12-03T05:08:16+11:00,2021-12-01T16:19:29+11:00,Purchase,AUD,-5.0,-500,4520.0,good-life,pubs-and-bars,
bd28741c-1433-4632-8000-9eeffad24255,SETTLED,"2KW BAR + RESTAURANT, ADELAIDE",2KW Bar and Restaurant,,2021-12-03T05:08:15+11:00,2021-12-01T10:41:57+11:00,Purchase,AUD,-11.11,-1111,4520.0,good-life,restaurants-and-cafes,
07c3ebf0-69fc-4501-affa-7ec68f341d91,SETTLED,,Interest,,2021-12-01T04:53:32+11:00,2021-12-01T04:53:32+11:00,Interest,AUD,41.92,4192,,,,
dac7eaab-eabc-4dea-a26a-776bc272656e,SETTLED,"WOOLWORTHS 5317, RUNDLE MALL",Woolworths,,2021-12-01T07:55:03+11:00,2021-11-30T10:07:14+11:00,Purchase,AUD,-2.25,-225,4520.0,home,groceries,
f2b6994e-e1d9-4cef-a98c-36a41ebb6bab,SETTLED,"WOOLWORTHS 5317, RUNDLE MALL",Woolworths,,2021-11-30T05:13:19+11:00,2021-11-29T16:32:19+11:00,Purchase,AUD,-4.0,-400,4520.0,home,groceries,
2cb311c6-f478-4ac8-ab3b-2d70b969c66e,SETTLED,"JB HI FI ADELAIDE CI, ADELAIDE",JB Hi-Fi,,2021-12-01T07:55:02+11:00,2021-11-29T16:28:04+11:00,Purchase,AUD,-289.0,-28900,4520.0,personal,technology,
58b52ca3-baec-4c1e-83cc-59a6e4f33181,SETTLED,,Transfer from Savings,,2021-11-29T16:27:14+11:00,2021-11-29T16:27:14+11:00,Transfer,AUD,300.0,30000,,,,
a15aebbb-200d-437b-8229-3072fc3c4340,SETTLED,,Transfer to Spending,,2021-11-29T16:27:14+11:00,2021-11-29T16:27:14+11:00,Transfer,AUD,-300.0,-30000,,,,
72de2475-5e1a-4a0f-8fa2-baf860592e55,SETTLED,"TASTE BAGUETTE, ADELAIDE",Taste Baguette,,2021-12-02T10:39:40+11:00,2021-11-29T12:34:23+11:00,Purchase,AUD,-10.0,-1000,4520.0,good-life,restaurants-and-cafes,
866b2866-f462-4b4a-bbbb-b7bcabf2c077,SETTLED,,Transfer to Spending,,2021-11-29T10:23:06+11:00,2021-11-29T10:23:06+11:00,Transfer,AUD,-100.0,-10000,,,,
42270325-626c-48de-a26f-be108adb99e7,SETTLED,,Transfer from Savings,,2021-11-29T10:23:06+11:00,2021-11-29T10:23:06+11:00,Transfer,AUD,100.0,10000,,,,
f5123713-487e-4651-a3d9-2fb72da6e839,SETTLED,,Janvi,Dinner,2021-11-28T21:17:47+11:00,2021-11-28T21:17:47+11:00,Payment,AUD,-17.0,-1700,,good-life,restaurants-and-cafes,
db605d84-f1a2-4fcb-ab19-d345e99dd435,SETTLED,"Hotel Indigo Adelaide,Adelaide",Hotel Indigo,,2021-11-30T05:13:19+11:00,2021-11-28T17:32:07+11:00,Purchase,AUD,-33.5,-3350,4520.0,good-life,pubs-and-bars,
cad13b57-1777-4190-a587-d59722f2f83a,SETTLED,"UBER *TRIP, Sydney",Uber,,2021-11-30T05:13:18+11:00,2021-11-27T03:20:27+11:00,Purchase,AUD,-19.68,-1968,4520.0,transport,taxis-and-share-cars,
e0182f29-faf9-4485-835b-cf642065c6b1,SETTLED,"Cry Baby Bar, Adelaide",Cry Baby,,2021-11-28T07:04:20+11:00,2021-11-27T01:04:06+11:00,Purchase,AUD,-20.0,-2000,4520.0,good-life,pubs-and-bars,
d53f24b0-d2c2-4c24-96d1-9b6649252764,SETTLED,"Cry Baby Bar, Adelaide",Cry Baby,,2021-11-28T07:04:20+11:00,2021-11-27T00:41:01+11:00,Purchase,AUD,-20.0,-2000,4520.0,good-life,pubs-and-bars,
b1d6f2ef-2f4e-47ca-a6d3-35ec42e5ad0e,SETTLED,,Transfer from Savings,,2021-11-27T00:40:50+11:00,2021-11-27T00:40:50+11:00,Transfer,AUD,100.0,10000,,,,
dbdfbc0e-adb8-4106-8bae-39e837694191,SETTLED,,Transfer to Spending,,2021-11-27T00:40:50+11:00,2021-11-27T00:40:50+11:00,Transfer,AUD,-100.0,-10000,,,,
6bce6c65-e9de-4927-abe2-4108b970d0bd,SETTLED,"SoundCloud1, Berlin",Soundcloud,,2021-11-28T07:04:21+11:00,2021-11-26T23:06:24+11:00,International Purchase,AUD,-5.99,-599,4520.0,good-life,tv-and-music,
44156c3b-9135-4330-bb77-0db0844e2725,SETTLED,"WEST OAK HOTEL PTY LT,ADELAIDE",West Oak Hotel,,2021-11-29T04:12:17+11:00,2021-11-26T22:58:44+11:00,Purchase,AUD,-32.0,-3200,4520.0,good-life,pubs-and-bars,
ed4d8046-b563-47ec-9d94-eceed16146de,SETTLED,"Lady Burra Restaurant,Adelaide",Lady Burra Brewhouse,,2021-11-27T06:01:57+11:00,2021-11-26T22:24:01+11:00,Purchase,AUD,-20.0,-2000,4520.0,good-life,restaurants-and-cafes,
c205e208-bd0f-4ad6-b5af-b2e2e11692bd,SETTLED,"Lady Burra Restaurant,Adelaide",Lady Burra Brewhouse,,2021-11-27T06:01:57+11:00,2021-11-26T22:02:33+11:00,Purchase,AUD,-10.0,-1000,4520.0,good-life,restaurants-and-cafes,
d8ba79d8-18a9-405a-a3d9-b43aa1d08bea,SETTLED,"MANSIONS HOSPITALITY, ADELAIDE",The Bunker Sports Bar & Grill,,2021-11-29T04:12:18+11:00,2021-11-26T21:22:05+11:00,Purchase,AUD,-8.0,-800,4520.0,good-life,restaurants-and-cafes,
eb240c81-9601-4cc3-9111-00c8de0123c0,SETTLED,"MANSIONS HOSPITALITY, ADELAIDE",The Bunker Sports Bar & Grill,,2021-11-29T04:12:18+11:00,2021-11-26T20:58:19+11:00,Purchase,AUD,-5.0,-500,4520.0,good-life,restaurants-and-cafes,
dab2d1bf-5692-46c2-9cf8-8912870e4071,SETTLED,"TURQUOISE WATERS PTY ,ADELAIDE",The Austral Hotel,,2021-11-28T06:21:47+11:00,2021-11-26T19:50:13+11:00,Purchase,AUD,-20.0,-2000,4520.0,good-life,pubs-and-bars,
13421a80-f898-4830-ae95-f3aad8ca8cde,SETTLED,,Transfer from Savings,,2021-11-26T19:46:54+11:00,2021-11-26T19:46:54+11:00,Transfer,AUD,100.0,10000,,,,
d409053d-d355-4883-aab3-a65dd953aaaa,SETTLED,,Transfer to Spending,,2021-11-26T19:46:54+11:00,2021-11-26T19:46:54+11:00,Transfer,AUD,-100.0,-10000,,,,
f7a9afd6-8b97-4247-934f-ffb15b3faf54,SETTLED,"SQ *UNIBAR ADL, Adelaide",UniBar Adelaide,,2021-11-28T07:04:21+11:00,2021-11-26T18:57:22+11:00,Purchase,AUD,-5.0,-500,4520.0,good-life,pubs-and-bars,
cc3ab9b5-4711-45c8-b430-6986ee71af10,SETTLED,,SoBSPA,Angus R T-Shirt,2021-11-25T10:29:55+11:00,2021-11-25T10:29:55+11:00,Payment,AUD,-25.0,-2500,,,,
1da2c51f-22a9-487f-aef2-016c8fd71b48,SETTLED,,Transfer from Savings,,2021-11-25T10:28:22+11:00,2021-11-25T10:28:22+11:00,Transfer,AUD,25.0,2500,,,,
6f781d27-6ec0-4e65-b702-099aeef9b283,SETTLED,,Transfer to Spending,,2021-11-25T10:28:22+11:00,2021-11-25T10:28:22+11:00,Transfer,AUD,-25.0,-2500,,,,
5e7973b7-c094-428b-9887-1b26ea8978d0,SETTLED,"WOOLWORTHS 5317, RUNDLE MALL",Woolworths,,2021-11-26T05:27:11+11:00,2021-11-25T10:14:37+11:00,Purchase,AUD,-2.25,-225,4520.0,home,groceries,
4c25864f-e9e3-4246-857d-f3ae90c86bd1,SETTLED,"WOOLWORTHS 5317, RUNDLE MALL",Woolworths,,2021-11-26T05:27:10+11:00,2021-11-25T09:59:40+11:00,Purchase,AUD,-17.9,-1790,4520.0,home,groceries,
955e605f-c111-475d-9cdf-6156888801af,SETTLED,"TASTE BAGUETTE, ADELAIDE",Taste Baguette,,2021-11-27T06:01:57+11:00,2021-11-24T12:28:54+11:00,Purchase,AUD,-10.0,-1000,4520.0,good-life,restaurants-and-cafes,
132b1c2a-15dd-4f98-aae7-2038807ed403,SETTLED,"COLES 4964, ADELAIDE",Coles,,2021-11-24T05:43:12+11:00,2021-11-23T10:30:15+11:00,Purchase,AUD,-6.75,-675,4520.0,home,groceries,
75aa597e-cd42-466e-8066-a6ab221a5091,SETTLED,,Jack Deans,Flinders trip,2021-11-22T11:47:34+11:00,2021-11-22T11:47:34+11:00,Payment,AUD,-141.0,-14100,,good-life,holidays-and-travel,
ceb16760-bcc4-4362-a441-c1ee2b8dd49d,SETTLED,,Transfer from Savings,,2021-11-22T11:47:03+11:00,2021-11-22T11:47:03+11:00,Transfer,AUD,150.0,15000,,,,
76de4acf-cb9d-4fe5-ac14-5367de804008,SETTLED,,Transfer to Spending,,2021-11-22T11:47:02+11:00,2021-11-22T11:47:02+11:00,Transfer,AUD,-150.0,-15000,,,,
b5593c5a-c073-4574-853e-8a00af74a072,SETTLED,"WOOLWORTHS 5317, RUNDLE MALL",Woolworths,,2021-11-23T05:14:05+11:00,2021-11-22T10:45:46+11:00,Purchase,AUD,-13.5,-1350,4520.0,home,groceries,
c3afc632-a241-4391-ad09-d2994e3ac12f,SETTLED,,Transfer from Savings,,2021-11-22T10:45:38+11:00,2021-11-22T10:45:38+11:00,Transfer,AUD,50.0,5000,,,,
d18ab85f-51cf-4276-9622-751b93970d44,SETTLED,,Transfer to Spending,,2021-11-22T10:45:38+11:00,2021-11-22T10:45:38+11:00,Transfer,AUD,-50.0,-5000,,,,
636b7dc3-3ccf-440d-8fda-ea6da0739970,SETTLED,"Julias Kitchen Wirra,Wirrabara",Julia's Kitchen @ The Old Bakery Wirrabara,,2021-11-23T05:14:05+11:00,2021-11-21T15:11:34+11:00,Purchase,AUD,-16.5,-1650,4520.0,home,groceries,
70850a4f-ac1d-4a44-b272-c783d3049dbd,SETTLED,"Over The Edge Sports, Melrose",Over The Edge Sports,,2021-11-23T05:14:05+11:00,2021-11-20T13:45:14+11:00,Purchase,AUD,-17.0,-1700,4520.0,transport,cycling,
87742226-b552-4b8b-838c-9628909bb308,SETTLED,,Transfer from Savings,,2021-11-20T13:44:53+11:00,2021-11-20T13:44:53+11:00,Transfer,AUD,20.0,2000,,,,
6c0393a8-c3c5-4c9c-8644-11989db12d0d,SETTLED,,Transfer to Spending,,2021-11-20T13:44:52+11:00,2021-11-20T13:44:52+11:00,Transfer,AUD,-20.0,-2000,,,,
3a733344-4fcf-4f95-b9b9-bb42756306e3,SETTLED,"CITY BICYCLE EXP, ADELAIDE",Bicycle Express,,2021-11-19T05:39:35+11:00,2021-11-18T13:02:45+11:00,Purchase,AUD,-122.35,-12235,4520.0,personal,clothing-and-accessories,
f2ac2f6b-0044-49ce-996a-8af84ff27533,SETTLED,,Transfer to Spending,,2021-11-18T13:02:38+11:00,2021-11-18T13:02:38+11:00,Transfer,AUD,-100.0,-10000,,,,
64ad6047-ffdf-4e1f-89c5-829fb964f6d1,SETTLED,,Transfer from Savings,,2021-11-18T13:02:38+11:00,2021-11-18T13:02:38+11:00,Transfer,AUD,100.0,10000,,,,
a8593c8a-fb3c-48f3-9087-79c9ca04a13d,SETTLED,,Transfer from Spending,,2021-11-18T12:15:52+11:00,2021-11-18T12:15:52+11:00,Transfer,AUD,1393.81,139381,,,,
4482f78a-012e-40f5-8ce8-33984738f42b,SETTLED,,Transfer to Savings,,2021-11-18T12:15:52+11:00,2021-11-18T12:15:52+11:00,Transfer,AUD,-1393.81,-139381,,,,
cb98aa00-fa42-4890-af16-0a5a403692e6,SETTLED,The University o,The University of Adelaide,The University o    0093750625,2021-11-18T12:15:50+11:00,2021-11-18T12:15:50+11:00,Salary,AUD,1393.81,139381,,,,
c5c0e3a6-fff3-4caf-a102-44df08837b18,SETTLED,,Cover to Spending,,2021-11-16T17:27:48+11:00,2021-11-16T17:27:48+11:00,Transfer,AUD,-32.0,-3200,,,,
7645b8a9-e8f1-465e-abad-3f49c6849974,SETTLED,,Cover from Savings,,2021-11-16T17:27:48+11:00,2021-11-16T17:27:48+11:00,Transfer,AUD,32.0,3200,,,,
